id,solutionStartTime,solutionEndTime
WORKORDER_AWRB859763001_BEDFORD_EAGLENA,2019-04-15 09:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB866985001_BEDFORD_EAGLENA,2019-04-15 09:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB872541001_BEDFORD_EAGLENA,2019-04-15 09:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB869549001_BEDFORD_EAGLENA,2019-04-15 09:08:00.000,2019-04-15 14:08:00.000
WORKORDER_AWRB871434001_BEDFORD_EAGLENA,2019-04-15 09:08:00.000,2019-04-16 08:56:00.000
WORKORDER_AWRB858319001_BEDFORD_EAGLENA,2019-04-15 09:09:00.000,2019-04-16 06:57:00.000
WORKORDER_AWRB875470001_BEDFORD_EAGLENA,2019-04-15 09:13:00.000,2019-04-16 08:01:00.000
WORKORDER_AWRB871230001_BEDFORD_EAGLENA,2019-04-15 09:14:00.000,2019-04-15 14:14:00.000
WORKORDER_AWRB859742001_BEDFORD_EAGLENA,2019-04-15 09:17:00.000,2019-04-16 06:05:00.000
WORKORDER_AWRB856887001_BEDFORD_EAGLENA,2019-04-15 09:24:00.000,2019-04-15 10:24:00.000
WORKORDER_AWRB857468001_BEDFORD_EAGLENA,2019-04-15 09:35:00.000,2019-04-15 14:35:00.000
WORKORDER_AWRB859752001_BEDFORD_EAGLENA,2019-04-15 09:46:00.000,2019-04-15 10:46:00.000
WORKORDER_AWRAV/0167_BEDFORD_EAGLENA,2019-04-15 09:51:00.000,2019-04-15 11:06:00.000
WORKORDER_AWRB866333001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 11:00:00.000
WORKORDER_AWRB869424001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 12:00:00.000
WORKORDER_AWRB869511001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 12:00:00.000
WORKORDER_AWRB864633001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 13:00:00.000
WORKORDER_AWRB852861001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB869611001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB875000001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB875492001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB853057001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB869557001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB875481001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB868312001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB869537001_BEDFORD_EAGLENA,2019-04-15 10:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB859728001_BEDFORD_EAGLENA,2019-04-15 10:03:00.000,2019-04-16 09:51:00.000
WORKORDER_AWRB868938001_BEDFORD_EAGLENA,2019-04-15 10:06:00.000,2019-04-15 12:06:00.000
WORKORDER_AWRB864375001_BEDFORD_EAGLENA,2019-04-15 10:08:00.000,2019-04-16 07:56:00.000
WORKORDER_AWRAV/0169_BEDFORD_EAGLENA,2019-04-15 10:12:00.000,2019-04-15 11:09:00.000
WORKORDER_AWRB867119001_BEDFORD_EAGLENA,2019-04-15 10:24:00.000,2019-04-16 06:12:00.000
WORKORDER_AWRB869491001_BEDFORD_EAGLENA,2019-04-15 10:36:00.000,2019-04-16 06:24:00.000
WORKORDER_AWRB859713001_BEDFORD_EAGLENA,2019-04-15 10:42:00.000,2019-04-15 15:42:00.000
WORKORDER_AWRB868690001_BEDFORD_EAGLENA,2019-04-15 10:46:00.000,2019-04-15 15:46:00.000
WORKORDER_AWRB863493001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB864576001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB851796001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB853306001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB857537001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB861654001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB851894001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB852674001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB865840001_BEDFORD_EAGLENA,2019-04-15 11:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRAV/0174_BEDFORD_EAGLENA,2019-04-15 11:06:00.000,2019-04-15 12:18:00.000
WORKORDER_AWRAV/0175_BEDFORD_EAGLENA,2019-04-15 11:09:00.000,2019-04-15 12:21:00.000
WORKORDER_AWRB869398001_BEDFORD_EAGLENA,2019-04-15 11:36:00.000,2019-04-16 10:24:00.000
WORKORDER_AWRB859624001_BEDFORD_EAGLENA,2019-04-15 11:39:00.000,2019-04-15 12:39:00.000
WORKORDER_AWRB858422001_BEDFORD_EAGLENA,2019-04-15 11:46:00.000,2019-04-15 15:46:00.000
WORKORDER_AWRB863027001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-15 13:00:00.000
WORKORDER_AWRB856862001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB855209001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB859650001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB863503001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB855359001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB861356001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB869382001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB855215001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB869391001_BEDFORD_EAGLENA,2019-04-15 12:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB861069001_BEDFORD_EAGLENA,2019-04-15 12:06:00.000,2019-04-16 11:54:00.000
WORKORDER_AWRAV/0171_BEDFORD_EAGLENA,2019-04-15 12:18:00.000,2019-04-15 13:36:00.000
WORKORDER_AWRB850973001_BEDFORD_EAGLENA,2019-04-15 12:18:00.000,2019-04-16 06:06:00.000
WORKORDER_AWRAV/0168_BEDFORD_EAGLENA,2019-04-15 12:21:00.000,2019-04-15 13:56:00.000
WORKORDER_AWRB875334001_BEDFORD_EAGLENA,2019-04-15 12:25:00.000,2019-04-15 15:25:00.000
WORKORDER_AWRB853835001_BEDFORD_EAGLENA,2019-04-15 12:25:00.000,2019-04-16 07:13:00.000
WORKORDER_AWRB869367001_BEDFORD_EAGLENA,2019-04-15 12:39:00.000,2019-04-16 06:27:00.000
WORKORDER_AWRB869362001_BEDFORD_EAGLENA,2019-04-15 12:54:00.000,2019-04-15 13:54:00.000
WORKORDER_AWRB869365001_BEDFORD_EAGLENA,2019-04-15 12:54:00.000,2019-04-16 09:42:00.000
WORKORDER_AWRB858416001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-15 14:00:00.000
WORKORDER_AWRB855172001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-15 15:00:00.000
WORKORDER_AWRB856366001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB856428001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB857499001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB855471001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB862923001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB869309001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB868855001_BEDFORD_EAGLENA,2019-04-15 13:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB859476001_BEDFORD_EAGLENA,2019-04-15 13:03:00.000,2019-04-15 16:03:00.000
WORKORDER_AWRB859077001_BEDFORD_EAGLENA,2019-04-15 13:05:00.000,2019-04-16 08:53:00.000
WORKORDER_AWRB866849001_BEDFORD_EAGLENA,2019-04-15 13:12:00.000,2019-04-16 07:00:00.000
WORKORDER_AWRAV/0166_BEDFORD_EAGLENA,2019-04-15 13:36:00.000,2019-04-15 15:03:00.000
WORKORDER_AWRB872369001_BEDFORD_EAGLENA,2019-04-15 13:49:00.000,2019-04-16 10:37:00.000
WORKORDER_AWRB869279001_BEDFORD_EAGLENA,2019-04-15 13:54:00.000,2019-04-15 15:54:00.000
WORKORDER_AWRAV/0148_BEDFORD_EAGLENA,2019-04-15 13:56:00.000,2019-04-16 06:08:00.000
WORKORDER_AWRB861427001_BEDFORD_EAGLENA,2019-04-15 13:56:00.000,2019-04-16 13:44:00.000
WORKORDER_AWRB855245001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-15 15:00:00.000
WORKORDER_AWRB869247001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB869270001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB861551001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB861583001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB861559001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB869235001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB855412001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB855477001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB869260001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB855163001_BEDFORD_EAGLENA,2019-04-15 14:00:00.000,2019-04-16 12:48:00.000
WORKORDER_AWRB875560001_BEDFORD_EAGLENA,2019-04-15 14:08:00.000,2019-04-15 16:08:00.000
WORKORDER_AWRB869245001_BEDFORD_EAGLENA,2019-04-15 14:13:00.000,2019-04-16 08:01:00.000
WORKORDER_AWRB874571001_BEDFORD_EAGLENA,2019-04-15 14:14:00.000,2019-04-16 06:02:00.000
WORKORDER_AWRB862185001_BEDFORD_EAGLENA,2019-04-15 14:17:00.000,2019-04-16 08:05:00.000
WORKORDER_AWRB858369001_BEDFORD_EAGLENA,2019-04-15 14:17:00.000,2019-04-16 12:05:00.000
WORKORDER_AWRB869381001_BEDFORD_EAGLENA,2019-04-15 14:30:00.000,2019-04-16 10:18:00.000
WORKORDER_AWRB858362001_BEDFORD_EAGLENA,2019-04-15 14:35:00.000,2019-04-16 12:23:00.000
WORKORDER_AWRB868947001_BEDFORD_EAGLENA,2019-04-15 14:50:00.000,2019-04-15 15:50:00.000
WORKORDER_AWRB854707001_BEDFORD_EAGLENA,2019-04-15 14:52:00.000,2019-04-16 11:40:00.000
WORKORDER_AWRB855275001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB863892001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-15 16:00:00.000
WORKORDER_AWRB855237001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB855462001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-16 09:48:00.000
WORKORDER_AWRB863870001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB869029001_BEDFORD_EAGLENA,2019-04-15 15:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRAV/0189_BEDFORD_EAGLENA,2019-04-15 15:03:00.000,2019-04-15 15:17:00.000
WORKORDER_AWRAV/0190_BEDFORD_EAGLENA,2019-04-15 15:17:00.000,2019-04-16 06:14:00.000
WORKORDER_AWRB863481001_BEDFORD_EAGLENA,2019-04-15 15:25:00.000,2019-04-16 10:13:00.000
WORKORDER_AWRB862651001_BEDFORD_EAGLENA,2019-04-15 15:26:00.000,2019-04-16 10:14:00.000
WORKORDER_AWRB869227001_BEDFORD_EAGLENA,2019-04-15 15:42:00.000,2019-04-16 07:30:00.000
WORKORDER_AWRB862177001_BEDFORD_EAGLENA,2019-04-15 15:46:00.000,2019-04-16 06:34:00.000
WORKORDER_AWRB856646001_BEDFORD_EAGLENA,2019-04-15 15:46:00.000,2019-04-16 15:34:00.000
WORKORDER_AWRB860794001_BEDFORD_EAGLENA,2019-04-15 15:50:00.000,2019-04-16 07:38:00.000
WORKORDER_AWRB875489001_BEDFORD_EAGLENA,2019-04-15 15:50:00.000,2019-04-16 15:38:00.000
WORKORDER_AWRB869283001_BEDFORD_EAGLENA,2019-04-15 15:54:00.000,2019-04-16 15:42:00.000
WORKORDER_AWRB859571001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 06:48:00.000
WORKORDER_AWRB855415001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB864055001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB869045001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 07:48:00.000
WORKORDER_AWRB855430001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB863888001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRB855377001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB855481001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB864184001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 10:48:00.000
WORKORDER_AWRB861335001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB862859001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB868900001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB869403001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB855419001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 13:48:00.000
WORKORDER_AWRB859589001_BEDFORD_EAGLENA,2019-04-15 16:00:00.000,2019-04-16 13:48:00.000
WORKORDER_AWRB861063001_BEDFORD_EAGLENA,2019-04-15 16:03:00.000,2019-04-16 10:51:00.000
WORKORDER_AWRB862655001_BEDFORD_EAGLENA,2019-04-15 16:08:00.000,2019-04-16 15:56:00.000
WORKORDER_AWRB866920001_BEDFORD_EAGLENA,2019-04-16 06:02:00.000,2019-04-16 07:02:00.000
WORKORDER_AWRB873921001_BEDFORD_EAGLENA,2019-04-16 06:05:00.000,2019-04-16 10:05:00.000
WORKORDER_AWRAF/0015_BEDFORD_EAGLENA,2019-04-16 06:08:00.000,2019-04-16 07:09:00.000
WORKORDER_AWRB869037001_BEDFORD_EAGLENA,2019-04-16 06:08:00.000,2019-04-16 13:08:00.000
WORKORDER_AWRAF/0022_BEDFORD_EAGLENA,2019-04-16 06:14:00.000,2019-04-16 07:04:00.000
WORKORDER_AWRB868885001_BEDFORD_EAGLENA,2019-04-16 06:14:00.000,2019-04-16 13:14:00.000
WORKORDER_AWRB874351001_BEDFORD_EAGLENA,2019-04-16 06:24:00.000,2019-04-16 15:24:00.000
WORKORDER_AWRB868988001_BEDFORD_EAGLENA,2019-04-16 06:27:00.000,2019-04-16 12:27:00.000
WORKORDER_AWRB860084001_BEDFORD_EAGLENA,2019-04-16 06:34:00.000,2019-04-16 07:34:00.000
WORKORDER_AWRB855435001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB868920001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 11:48:00.000
WORKORDER_AWRB855438001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 14:48:00.000
WORKORDER_AWRB855448001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 14:48:00.000
WORKORDER_AWRB868983001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 14:48:00.000
WORKORDER_AWRB855423001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-16 15:48:00.000
WORKORDER_AWRB855453001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-17 06:36:00.000
WORKORDER_AWRB855465001_BEDFORD_EAGLENA,2019-04-16 06:48:00.000,2019-04-17 06:36:00.000
WORKORDER_AWRB867128001_BEDFORD_EAGLENA,2019-04-16 06:51:00.000,2019-04-17 06:39:00.000
WORKORDER_AWRB860783001_BEDFORD_EAGLENA,2019-04-16 06:53:00.000,2019-04-16 11:53:00.000
WORKORDER_AWRB862246001_BEDFORD_EAGLENA,2019-04-16 06:57:00.000,2019-04-16 11:57:00.000
WORKORDER_AWRB859594001_BEDFORD_EAGLENA,2019-04-16 06:57:00.000,2019-04-16 15:57:00.000
WORKORDER_AWRB862199001_BEDFORD_EAGLENA,2019-04-16 07:00:00.000,2019-04-16 16:00:00.000
WORKORDER_AWRB865051001_BEDFORD_EAGLENA,2019-04-16 07:02:00.000,2019-04-16 10:02:00.000
WORKORDER_AWRAF/0112_BEDFORD_EAGLENA,2019-04-16 07:04:00.000,2019-04-16 07:40:00.000
WORKORDER_AWRAF/0114_BEDFORD_EAGLENA,2019-04-16 07:09:00.000,2019-04-16 07:39:00.000
WORKORDER_AWRB869212001_BEDFORD_EAGLENA,2019-04-16 07:13:00.000,2019-04-16 15:13:00.000
WORKORDER_AWRB874230001_BEDFORD_EAGLENA,2019-04-16 07:24:00.000,2019-04-17 06:12:00.000
WORKORDER_AWRB868908001_BEDFORD_EAGLENA,2019-04-16 07:30:00.000,2019-04-17 06:18:00.000
WORKORDER_AWRB859915001_BEDFORD_EAGLENA,2019-04-16 07:34:00.000,2019-04-16 13:34:00.000
WORKORDER_AWRB860689001_BEDFORD_EAGLENA,2019-04-16 07:38:00.000,2019-04-16 11:38:00.000
WORKORDER_AWRAF/0262_BEDFORD_EAGLENA,2019-04-16 07:39:00.000,2019-04-16 09:54:00.000
WORKORDER_AWRAF/0284_BEDFORD_EAGLENA,2019-04-16 07:40:00.000,2019-04-16 08:13:00.000
WORKORDER_AWRB868880001_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-16 08:48:00.000
WORKORDER_AWRCAB/0103_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-16 09:55:00.000
WORKORDER_AWRCAB/0104_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-16 09:55:00.000
WORKORDER_AWRCAB/180_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-16 11:00:00.000
WORKORDER_AWRCAB/197_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-16 13:58:00.000
WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-25 12:54:00.000
WORKORDER_A388AWR-3C-E0000_BEDFORD_EAGLENA,2019-04-16 07:48:00.000,2019-04-25 15:16:00.000
WORKORDER_AWRB859986001_BEDFORD_EAGLENA,2019-04-16 07:56:00.000,2019-04-17 07:44:00.000
WORKORDER_AWRB864691001_BEDFORD_EAGLENA,2019-04-16 08:01:00.000,2019-04-16 11:01:00.000
WORKORDER_AWRB860773001_BEDFORD_EAGLENA,2019-04-16 08:05:00.000,2019-04-16 11:05:00.000
WORKORDER_AWRB865049001_BEDFORD_EAGLENA,2019-04-16 08:13:00.000,2019-04-16 09:13:00.000
WORKORDER_AWRAV/0141_BEDFORD_EAGLENA,2019-04-16 08:13:00.000,2019-04-16 11:49:00.000
WORKORDER_AWRCAB/153_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-16 10:15:00.000
WORKORDER_AWRCAB/2_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-16 10:15:00.000
WORKORDER_AWRCAB/207_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-16 12:00:00.000
WORKORDER_AWRB868874001_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-16 12:48:00.000
WORKORDER_AWRCAB/205_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-16 13:00:00.000
WORKORDER_AWRB869404001_BEDFORD_EAGLENA,2019-04-16 08:48:00.000,2019-04-17 08:36:00.000
WORKORDER_AWRB860779001_BEDFORD_EAGLENA,2019-04-16 08:53:00.000,2019-04-16 13:53:00.000
WORKORDER_AWRB861192001_BEDFORD_EAGLENA,2019-04-16 08:56:00.000,2019-04-17 08:44:00.000
WORKORDER_AWRB862042001_BEDFORD_EAGLENA,2019-04-16 09:13:00.000,2019-04-16 14:13:00.000
WORKORDER_AWRB858477001_BEDFORD_EAGLENA,2019-04-16 09:42:00.000,2019-04-16 12:42:00.000
WORKORDER_AWRCAB/24_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-16 12:15:00.000
WORKORDER_AWRCAB/28_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-16 12:45:00.000
WORKORDER_AWRCAB/18_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-16 13:00:00.000
WORKORDER_AWRB868847001_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-17 06:36:00.000
WORKORDER_AWRCAB/2290_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-17 06:48:00.000
WORKORDER_AWRB868842001_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-17 07:36:00.000
WORKORDER_AWRB868852001_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-17 08:36:00.000
WORKORDER_AWRB869292001_BEDFORD_EAGLENA,2019-04-16 09:48:00.000,2019-04-17 08:36:00.000
WORKORDER_AWRAV/0126_BEDFORD_EAGLENA,2019-04-16 09:54:00.000,2019-04-16 10:39:00.000
WORKORDER_AWRB862747001_BEDFORD_EAGLENA,2019-04-16 09:54:00.000,2019-04-17 09:42:00.000
WORKORDER_AWRCAB/151_BEDFORD_EAGLENA,2019-04-16 09:55:00.000,2019-04-16 11:22:00.000
WORKORDER_AWRCAB/6_BEDFORD_EAGLENA,2019-04-16 09:55:00.000,2019-04-16 11:22:00.000
WORKORDER_AWRB861361001_BEDFORD_EAGLENA,2019-04-16 10:02:00.000,2019-04-17 07:50:00.000
WORKORDER_AWRB862624001_BEDFORD_EAGLENA,2019-04-16 10:05:00.000,2019-04-16 13:05:00.000
WORKORDER_AWRB854700001_BEDFORD_EAGLENA,2019-04-16 10:13:00.000,2019-04-17 07:01:00.000
WORKORDER_AWRB862558001_BEDFORD_EAGLENA,2019-04-16 10:14:00.000,2019-04-17 08:02:00.000
WORKORDER_AWRCAB/184_BEDFORD_EAGLENA,2019-04-16 10:15:00.000,2019-04-16 12:24:00.000
WORKORDER_AWRCAB/203_BEDFORD_EAGLENA,2019-04-16 10:15:00.000,2019-04-16 14:27:00.000
WORKORDER_AWRB862571001_BEDFORD_EAGLENA,2019-04-16 10:18:00.000,2019-04-16 13:18:00.000
WORKORDER_AWRB854704001_BEDFORD_EAGLENA,2019-04-16 10:20:00.000,2019-04-16 11:20:00.000
WORKORDER_AWRB862897001_BEDFORD_EAGLENA,2019-04-16 10:20:00.000,2019-04-16 11:20:00.000
WORKORDER_AWRB862284001_BEDFORD_EAGLENA,2019-04-16 10:20:00.000,2019-04-16 15:20:00.000
WORKORDER_AWRB863492001_BEDFORD_EAGLENA,2019-04-16 10:20:00.000,2019-04-16 15:20:00.000
WORKORDER_AWRB862902001_BEDFORD_EAGLENA,2019-04-16 10:20:00.000,2019-04-17 10:08:00.000
WORKORDER_AWRB868670001_BEDFORD_EAGLENA,2019-04-16 10:24:00.000,2019-04-17 10:12:00.000
WORKORDER_AWRB861398001_BEDFORD_EAGLENA,2019-04-16 10:37:00.000,2019-04-16 15:37:00.000
WORKORDER_AWRAV/0128_BEDFORD_EAGLENA,2019-04-16 10:39:00.000,2019-04-16 11:32:00.000
WORKORDER_AWRCAB/0058_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 12:50:00.000
WORKORDER_AWRCAB/22_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 13:15:00.000
WORKORDER_AWRCAB/26_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 13:15:00.000
WORKORDER_AWRCAB/178_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 14:00:00.000
WORKORDER_AWRB858356001_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 14:48:00.000
WORKORDER_AWRB859644001_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 14:48:00.000
WORKORDER_AWRCAB/141_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 15:45:00.000
WORKORDER_AWRB868663001_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-16 15:48:00.000
WORKORDER_AWRCAB/145_BEDFORD_EAGLENA,2019-04-16 10:48:00.000,2019-04-17 08:33:00.000
WORKORDER_AWRB874469001_BEDFORD_EAGLENA,2019-04-16 10:51:00.000,2019-04-17 08:39:00.000
WORKORDER_AWRCAB/137_BEDFORD_EAGLENA,2019-04-16 11:00:00.000,2019-04-16 13:42:00.000
WORKORDER_AWRB874474001_BEDFORD_EAGLENA,2019-04-16 11:01:00.000,2019-04-17 09:49:00.000
WORKORDER_AWRB860091001_BEDFORD_EAGLENA,2019-04-16 11:05:00.000,2019-04-16 14:05:00.000
WORKORDER_AWRB860290001_BEDFORD_EAGLENA,2019-04-16 11:20:00.000,2019-04-16 15:20:00.000
WORKORDER_AWRB864344001_BEDFORD_EAGLENA,2019-04-16 11:20:00.000,2019-04-17 10:08:00.000
WORKORDER_AWRCAB/10_BEDFORD_EAGLENA,2019-04-16 11:22:00.000,2019-04-16 12:49:00.000
WORKORDER_AWRCAB/139_BEDFORD_EAGLENA,2019-04-16 11:22:00.000,2019-04-17 06:07:00.000
